postcode,easting,northing,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,longitude,latitude,postcodeSector,postcodeDistrict
RG10 9AU,478770,176797,Luvisols,40,River Loddon,720.0,Wokingham,-0.8669839011134371,51.484649617929655,RG10 9,RG10
TN14 5ES,552893,157046,Unsurveyed/Urban,70,River Darent,450.0,Sevenoaks,0.19136580247701498,51.29202471949301,TN14 5,TN14
BN1 1TT,531091,104536,Unsurveyed/Urban,20,River Adur,7610.0,Brighton and Hove,-0.14012677099791984,50.8255309050957,BN1 1,BN1
SO30 0AQ,449352,112097,Unsurveyed/Urban,30,River Hamble,1930.0,Eastleigh,-1.2994775950710755,50.90624225994952,SO30 0,SO30
BS35 3QH,363057,187002,Stagnosols,90,The Pill,1120.0,South Gloucestershire,-2.5345455021427825,51.58065886315856,BS35 3,BS35
TN9 1PL,559706,146663,Stagnosols,20,River Medway,170.0,Tonbridge and Malling,0.28436663779219906,51.19686829425709,TN9 1,TN9
TN40 9HP,574302,107463,Unsurveyed/Urban,20,Combe Haven,2510.0,Rother,0.47424275264823956,50.84044272026775,TN40 9,TN40
SE19 9BN,533373,170622,Unsurveyed/Urban,110,Pool River,3060.0,Croydon,-0.08331959317873636,51.41893015725685,SE19 9,SE19
OX10 9PL,458700,186600,Luvisols,50,Bradford's Brook,270.0,South Oxfordshire,-1.154352143210872,51.57521821232835,OX10 9,OX10
EX23 9PL,225208,115889,Cambisols,200,River Strat,1610.0,Cornwall,-4.487960978985147,50.915924268990935,EX23 9,EX23
GU11 1NQ,486379,150357,Unsurveyed/Urban,100,Blackwater River,990.0,Rushmoor,-0.7638442171644197,51.245856038447286,GU11 1,GU11
HA4 4ED,510122,187381,Unsurveyed/Urban,50,Yeading Brook,1210.0,Hillingdon,-0.4123210589556555,51.574549491372395,HA4 4,HA4
GU6 8LL,504659,139064,Gleysols,50,Unknown,230.0,Waverley,-0.5053246574001221,51.141287280578155,GU6 8,GU6
PO12 4PT,460366,101191,Unsurveyed/Urban,10,Fareham Lake,1620.0,Gosport,-1.1446465031827298,50.807136971414515,PO12 4,PO12
TN33 0AA,574787,115857,Planosols,80,Powdermill Stream,1720.0,Rother,0.4851340403113703,50.915708023325266,TN33 0,TN33
SO14 3JW,442745,110662,Unsurveyed/Urban,10,River Test,1060.0,Southampton,-1.3936051394387283,50.89386463832502,SO14 3,SO14
GU21 5PA,502302,160239,Unsurveyed/Urban,30,Basingstoke Canal,1470.0,Woking,-0.532963830958013,51.33205348472182,GU21 5,GU21
RG9 6HD,473554,188732,Leptosols,100,Hamble Brook,5160.0,South Oxfordshire,-0.9395978776892513,51.592645066131105,RG9 6,RG9
BN27 4NF,563392,112715,Luvisols,50,Hurst Haven,2700.0,Wealden,0.3217718774301193,50.89081332287685,BN27 4,BN27
CT21 5AS,615622,134797,Unsurveyed/Urban,10,Brockhill Stream,490.0,Folkestone and Hythe,1.0764758829335974,51.07197881842992,CT21 5,CT21
BS19 2PG,347617,169896,Unsurveyed/Urban,20,Unknown,630.0,North Somerset,-2.754806890537867,51.42563766572123,BS19 2,BS19
RG6 2UN,474581,170659,Unsurveyed/Urban,60,Unknown,1320.0,Wokingham,-0.9285926735279939,51.430036378280626,RG6 2,RG6
BH22 2DX,407626,101043,Unsurveyed/Urban,20,Uddens Water,1060.0,Dorset,-1.8931356809881117,50.80889087336,BH22 2,BH22
OX33 1UW,460120,205305,Leptosols,80,Holton Brook,1940.0,South Oxfordshire,-1.130652983655902,51.74323028156788,OX33 1,OX33
CT20 9LH,622641,135834,Unsurveyed/Urban,40,Pent Stream,550.0,Folkestone and Hythe,1.1771430478131897,51.078611663786965,CT20 9,CT20
TR6 0EA,174897,53645,Histosols,70,Unknown,1590.0,Cornwall,-5.164849989729886,50.339608021279965,TR6 0,TR6
PL4 9HR,248800,54400,Unsurveyed/Urban,10,River Plym,990.0,Plymouth,-4.127499744732044,50.37002101253936,PL4 9,PL4
TW7 6FD,515740,175967,Unsurveyed/Urban,10,Duke of Northumberland's River,710.0,Hounslow,-0.3350342292678398,51.47084056512485,TW7 6,TW7
BS5 0BZ,360764,173216,Unsurveyed/Urban,20,River Avon,1080.0,"Bristol, City of",-2.5660962062294295,51.456553582610304,BS5 0,BS5
TW18 1TZ,505157,170504,Unsurveyed/Urban,20,River Ash,2180.0,Spelthorne,-0.48896389486249,51.42380052096362,TW18 1,TW18
EX8 5HY,299261,84573,Cambisols,30,Wotton Brook,520.0,East Devon,-3.426369673895958,50.65209816821623,EX8 5,EX8
RG11 4DW,478407,167326,Planosols,70,Unknown,750.0,Wokingham,-0.8743054378988768,51.39955746794148,RG11 4,RG11
BS8 2RE,357533,174429,Unsurveyed/Urban,70,Unknown,1580.0,"Bristol, City of",-2.6127418016248574,51.46722585325697,BS8 2,BS8
RG15 0TT,438480,167021,Luvisols,90,River Kennet,120.0,West Berkshire,-1.4482369278502984,51.400921065914275,RG15 0,RG15
GU16 5WP,488755,158277,Podsols,80,Basingstoke Canal,1440.0,Surrey Heath,-0.7278474224084167,51.316689269595294,GU16 5,GU16
TQ9 7AS,280352,60985,Cambisols,10,River Dart,120.0,South Hams,-3.6861519899922333,50.43648447457346,TQ9 7,TQ9
SO23 0YU,449334,130037,Unsurveyed/Urban,50,River Itchen,740.0,Winchester,-1.2973031872319978,51.06755278854658,SO23 0,SO23
EX1 3XG,297448,94071,Arenosols,40,Pin Brook,910.0,East Devon,-3.454646317006368,50.73716670136194,EX1 3,EX1
BN11 9XU,514862,102884,Unsurveyed/Urban,10,Ferring Rife,1920.0,Worthing,-0.3709578685481003,50.81412539564604,BN11 9,BN11
BN10 8FT,541775,102022,Luvisols,50,River Ouse,2410.0,Lewes,0.010499228959159173,50.800422272217865,BN10 8,BN10
KT10 0LE,515812,162757,Unsurveyed/Urban,30,The Rythe,640.0,Elmbridge,-0.3383080912260782,51.35209692920737,KT10 0,KT10
RH19 2PL,536511,139577,Luvisols,90,Felbridge Water,800.0,Tandridge,-0.05006931976251027,51.13919604000291,RH19 2,RH19
EX4 3DJ,292016,92641,Unsurveyed/Urban,40,River Exe,940.0,Exeter,-3.53117617871003,50.72332615322694,EX4 3,EX4
SO50 9ZP,444204,119384,Unsurveyed/Urban,20,Monks Brook,510.0,Eastleigh,-1.3718065990154682,50.972181582698894,SO50 9,SO50
EX5 4AS,293903,97998,Cambisols,20,River Culm,530.0,East Devon,-3.5059977154967106,50.77183101019848,EX5 4,EX5
BA11 2TF,379007,149099,Leptosols,90,River Frome,1140.0,Mendip,-2.3021084492507167,51.24067809723352,BA11 2,BA11
UB10 0AH,506085,182964,Unsurveyed/Urban,40,River Pinn,1280.0,Hillingdon,-0.4718837068074283,51.53562202678843,UB10 0,UB10
DT3 5YA,367827,78925,Unsurveyed/Urban,10,River Wey,160.0,Dorset,-2.456042694216936,50.60914573301936,DT3 5,DT3
SE1 2BS,533909,179701,Unsurveyed/Urban,10,Upper Pool,530.0,Southwark,-0.07218100023086149,51.50039181593661,SE1 2,SE1
SM7 2XB,525290,159638,Unsurveyed/Urban,160,Unknown,5350.0,Reigate and Banstead,-0.20336787918157423,51.32205686070544,SM7 2,SM7
RG17 8RF,431282,180227,Cambisols,140,River Lambourn,5300.0,West Berkshire,-1.550540672271576,51.52010068291748,RG17 8,RG17
SW11 1ER,527374,175063,Unsurveyed/Urban,10,River Thames,1720.0,Wandsworth,-0.1679479197993603,51.46021965790566,SW11 1,SW11
GU10 3BA,484044,142310,Podsols,70,The Bourne Stream,700.0,Waverley,-0.79917216558001,51.17386242911682,GU10 3,GU10
SW2 2YB,531286,174120,Unsurveyed/Urban,30,River Thames,5170.0,Lambeth,-0.11201998505844296,51.45085229929113,SW2 2,SW2
BR5 1JL,544907,166902,Unsurveyed/Urban,80,Unknown,500.0,Bromley,0.08092290730518363,51.38267512373948,BR5 1,BR5
KT6 7JF,518998,165271,Unsurveyed/Urban,30,Unknown,1250.0,Kingston upon Thames,-0.29173766957793756,51.37403434795673,KT6 7,KT6
CT15 4HU,625531,151792,Cambisols,50,Nail Bourne,8330.0,Dover,1.2283221891333673,51.220751156416284,CT15 4,CT15
RH19 2RU,538857,139517,Luvisols,110,Felbridge Water,830.0,Mid Sussex,-0.01657966653079302,51.1380931995265,RH19 2,RH19
EX14 9RG,319642,109993,Planosols,250,Umborne Brook,1670.0,East Devon,-3.143698895340359,50.88381690024796,EX14 9,EX14
TW15 2LN,506416,171322,Unsurveyed/Urban,20,River Ash,1800.0,Spelthorne,-0.4706177101653576,51.43091828229855,TW15 2,TW15
TW16 7BG,509769,169990,Unsurveyed/Urban,20,River Ash,2600.0,Spelthorne,-0.4228170321513782,51.4183071150088,TW16 7,TW16
TA24 7LA,280074,137123,Histosols,360,River Barle,450.0,Somerset West and Taunton,-3.7149240289447665,51.1208021184473,TA24 7,TA24
GU2 6HG,497807,150901,Unsurveyed/Urban,80,Unknown,2250.0,Guildford,-0.6000178134551093,51.248903333475084,GU2 6,GU2
TA9 3JA,331800,147200,Unsurveyed/Urban,10,River Brue,2950.0,Sedgemoor,-2.9779184046399845,51.219905180471365,TA9 3,TA9
BN16 1RR,508012,102193,Luvisols,10,Ferring Rife,2170.0,Arun,-0.46835518842470414,50.809230397300624,BN16 1,BN16
DA2 7RL,555288,171423,Luvisols,20,River Darent,2310.0,Dartford,0.2319573265686243,51.42055278679002,DA2 7,DA2
RH13 5DS,517742,130468,Unsurveyed/Urban,50,Horn Brook,1310.0,Horsham,-0.32119119478905234,51.06148620805441,RH13 5,RH13
TN2 5AD,559274,138738,Unsurveyed/Urban,120,Unknown,1750.0,Tunbridge Wells,0.2746830694388596,51.1257835717357,TN2 5,TN2
BA1 3PS,372828,165273,Unsurveyed/Urban,40,River Avon,880.0,Bath and North East Somerset,-2.3918584966402756,51.38584518964779,BA1 3,BA1
PO19 4LB,485885,105571,Unsurveyed/Urban,20,River Lavant,800.0,Chichester,-0.7815276967168707,50.843299242976755,PO19 4,PO19
TN30 6HU,588147,133222,Unsurveyed/Urban,50,River Rother,790.0,Ashford,0.683965009084096,51.06749037179642,TN30 6,TN30
BN1 6FJ,531343,106531,Unsurveyed/Urban,80,River Adur,8090.0,Brighton and Hove,-0.1358366053892292,50.84340436827751,BN1 6,BN1
BN21 2FA,560482,99589,Unsurveyed/Urban,30,Lottbridge Sewer,1150.0,Eastbourne,0.2746901816976629,50.773686312386694,BN21 2,BN21
SE18 1RW,545111,178078,Unsurveyed/Urban,40,Woolwich Reach,1330.0,Greenwich,0.08842742254197299,51.48304615030933,SE18 1,SE18
SW16 6LF,530000,171600,Unsurveyed/Urban,50,River Wandle,4620.0,Lambeth,-0.13144100747624785,51.42850207262695,SW16 6,SW16
EX2 4YG,292656,92951,Unsurveyed/Urban,40,River Exe,1320.0,Exeter,-3.5222030378461326,50.72623160735895,EX2 4,EX2
ME19 5FY,568084,159218,Luvisols,30,River Medway,1270.0,Tonbridge and Malling,0.41005580025686506,51.30726018514553,ME19 5,ME19
BA5 2GR,353720,146451,Luvisols,40,Unknown,1540.0,Mendip,-2.6639833889179787,51.21537306540871,BA5 2,BA5
TA2 8DP,325963,126562,Cambisols,20,Unknown,690.0,Somerset West and Taunton,-3.0572360437095867,51.03363088834714,TA2 8,TA2
KT19 9BG,520923,161954,Unsurveyed/Urban,40,Hogsmill River,430.0,Epsom and Ewell,-0.26522122024557454,51.34381632819619,KT19 9,KT19
GU22 9NQ,500447,156581,Unsurveyed/Urban,30,Hoe Stream,1390.0,Woking,-0.5606103661876869,51.299502395433755,GU22 9,GU22
KT23 4SQ,513994,154301,Unsurveyed/Urban,80,River Mole,2950.0,Mole Valley,-0.367103829090419,51.27646088945829,KT23 4,KT23
SO9 7DF,442625,112690,Unsurveyed/Urban,10,River Itchen,890.0,Southampton,-1.3950750905587828,50.912109028333354,SO9 7,SO9
BA16 9SG,347735,139282,Histosols,0,River Brue,1770.0,Mendip,-2.7486193176436675,51.15039757636314,BA16 9,BA16
BA2 4HA,375678,164828,Unsurveyed/Urban,30,River Avon,470.0,Bath and North East Somerset,-2.350873374524976,51.38197386320468,BA2 4,BA2
BS31 1TJ,367458,167718,Cambisols,30,River Chew,1090.0,Bath and North East Somerset,-2.4692494927585753,51.40754536158312,BS31 1,BS31
RG11 6LT,484170,164190,Podsols,90,Unknown,1330.0,Bracknell Forest,-0.79222491821808,51.37054128819303,RG11 6,RG11
SN11 0DF,399486,171248,Unsurveyed/Urban,80,River Marden,390.0,Wiltshire,-2.0087855615846344,51.44022565914669,SN11 0,SN11
CT1 2GF,615886,158470,Unsurveyed/Urban,20,Great Stour,550.0,Canterbury,1.094447522821825,51.28443710025901,CT1 2,CT1
TN33 9FA,566623,117428,Luvisols,120,Christian's River,1950.0,Rother,0.36981965073809403,50.93223591472361,TN33 9,TN33
GU3 1HZ,496925,146617,Gleysols,50,Unknown,1100.0,Guildford,-0.6138084519700485,51.21054380717925,GU3 1,GU3
RG27 9NN,473017,154386,Planosols,70,River Whitewater,1420.0,Hart,-0.9544209320713262,51.28394253852723,RG27 9,RG27
SE9 5JD,541562,173828,Unsurveyed/Urban,30,Quaggy River,630.0,Greenwich,0.0356512088224687,51.44575499093738,SE9 5,SE9
PO31 8RG,447660,94652,Planosols,20,Gurnard Luck,290.0,Isle of Wight,-1.325802077536421,50.749520778979395,PO31 8,PO31
CT19 6PF,624015,136933,Leptosols,50,Pent Stream,1300.0,Folkestone and Hythe,1.197407041429511,51.08794425395572,CT19 6,CT19
SE10 9BL,538292,177738,Unsurveyed/Urban,10,River Thames,1460.0,Greenwich,-0.009844323320501766,51.48169783361786,SE10 9,SE10
TN6 9SX,551391,131026,Unsurveyed/Urban,220,Unknown,1500.0,Wealden,0.15889115501675163,51.058621807505304,TN6 9,TN6
TQ5 0DX,291485,54790,Cambisols,50,Unknown,1710.0,Torbay,-3.5276550781476943,50.38295775320074,TQ5 0,TQ5
RG1 5NW,473264,172777,Unsurveyed/Urban,50,Kennet and Avon Canal,1110.0,Reading,-0.9470957225664162,51.44924882577781,RG1 5,RG1
TW19 5JS,499296,174220,Leptosols,20,River Thames,70.0,Windsor and Maidenhead,-0.5721899534757902,51.458258693221666,TW19 5,TW19
RG18 4QL,451841,167457,Luvisols,80,Kennet and Avon Canal,970.0,West Berkshire,-1.256123380806803,51.403780020070194,RG18 4,RG18
SW8 1HP,530619,176745,Unsurveyed/Urban,10,River Thames,2610.0,Lambeth,-0.1206445034736695,51.474596453501285,SW8 1,SW8
RG20 8NJ,439811,169377,Planosols,120,River Kennet,1720.0,West Berkshire,-1.4288409688268724,51.42201263509888,RG20 8,RG20
SO53 3EH,443465,119860,Unsurveyed/Urban,30,Monks Brook,290.0,Eastleigh,-1.3822742534233061,50.976517757801865,SO53 3,SO53
CR0 1AR,531995,165038,Unsurveyed/Urban,50,River Wandle,2620.0,Croydon,-0.10519980137300385,51.36907065570699,CR0 1,CR0
UB9 6BD,505180,190542,Planosols,80,Grand Union Canal,920.0,Hillingdon,-0.482660983260409,51.60390380048924,UB9 6,UB9
GU28 9DU,492527,125455,Planosols,50,River Rother,1020.0,Chichester,-0.6821740276129067,51.021033091593445,GU28 9,GU28
EX16 6DT,296334,113208,Unsurveyed/Urban,70,Town Leat,1250.0,Mid Devon,-3.475842794783738,50.90900142692777,EX16 6,EX16
EX14 0YL,312232,102886,Planosols,130,The Gissage,440.0,East Devon,-3.2473042620843975,50.818842979750066,EX14 0,EX14
RH20 1WB,505247,118619,Luvisols,10,River Arun,550.0,Horsham,-0.5028594625598892,50.957397945818805,RH20 1,RH20
BS18 7SW,349563,164343,Arenosols,170,Unknown,2630.0,North Somerset,-2.7260291185710255,51.37588816899145,BS18 7,BS18
SW17 0QZ,527132,171230,Unsurveyed/Urban,20,River Wandle,1780.0,Wandsworth,-0.17280481267606826,51.425826944857846,SW17 0,SW17
GU6 8RU,505234,139251,Gleysols,50,Unknown,1040.0,Waverley,-0.49705371800011783,51.14286292084965,GU6 8,GU6
SO3 1QH,460241,114175,Stagnosols,70,River Meon,1160.0,Winchester,-1.144286385211567,50.92389486961424,SO3 1,SO3
BN3 6WA,528497,107081,Unsurveyed/Urban,70,West Arm,6310.0,Brighton and Hove,-0.1760449291995821,50.84898619570351,BN3 6,BN3
BN11 4PF,513887,102892,Unsurveyed/Urban,10,Ferring Rife,2610.0,Worthing,-0.3847891445175702,50.81438964898371,BN11 4,BN11
BH15 2DJ,401636,91323,Unsurveyed/Urban,10,Little Channel,1170.0,"Bournemouth, Christchurch and Poole",-1.9781891987782572,50.72152950004748,BH15 2,BH15
TN39 3ZX,574224,107458,Unsurveyed/Urban,10,Combe Haven,2580.0,Rother,0.4731336450261833,50.84042127080246,TN39 3,TN39
SO19 7GW,443810,111515,Unsurveyed/Urban,20,River Itchen,1350.0,Southampton,-1.3783614063775451,50.901455103067235,SO19 7,SO19
BR8 8AR,551984,168674,Unsurveyed/Urban,60,River Darent,3670.0,Sevenoaks,0.18329974190725443,51.396747583287286,BR8 8,BR8
PL2 2AP,245729,56621,Unsurveyed/Urban,40,Ham Brook,1160.0,Plymouth,-4.1715625784393024,50.3891828132881,PL2 2,PL2
SE15 2YY,534080,176520,Unsurveyed/Urban,10,River Thames,4080.0,Southwark,-0.07092578490345468,51.47176563597775,SE15 2,SE15
BH22 0XA,407626,101043,Unsurveyed/Urban,20,Uddens Water,1060.0,Dorset,-1.8931356809881117,50.80889087336,BH22 0,BH22
SP4 7XW,416578,140382,Leptosols,110,River Avon,940.0,Wiltshire,-1.7643023052423463,51.16244913006794,SP4 7,SP4
SN14 8QU,380564,173209,Leptosols,150,Doncombe Brook,1760.0,Wiltshire,-2.2811293747877053,51.45752078265474,SN14 8,SN14
SW2 5ZU,530411,174659,Unsurveyed/Urban,30,River Thames,4320.0,Lambeth,-0.12440654071309727,51.45589814850382,SW2 5,SW2
TW3 9AW,513939,175863,Unsurveyed/Urban,20,River Crane,2230.0,Hounslow,-0.3609859842304068,51.47027098164096,TW3 9,TW3
RG23 7NN,457500,150700,Luvisols,120,River Loddon,6210.0,Basingstoke and Deane,-1.1774772197304628,51.252576855319404,RG23 7,RG23
RG27 9UP,473314,153745,Planosols,70,River Whitewater,740.0,Hart,-0.9502944603051949,51.27814167093075,RG27 9,RG27
BH22 2EN,407626,101043,Unsurveyed/Urban,20,Uddens Water,1060.0,Dorset,-1.8931356809881117,50.80889087336,BH22 2,BH22
BS13 7QG,357437,168937,Unsurveyed/Urban,50,The Malago,460.0,"Bristol, City of",-2.613461497130984,51.417839855450666,BS13 7,BS13
SO16 8FG,439428,116300,Cambisols,30,Tanner's Brook,240.0,Southampton,-1.4401573716217497,50.94479648022893,SO16 8,SO16
RG12 4TH,485700,168700,Unsurveyed/Urban,60,Bull Brook,620.0,Bracknell Forest,-0.7691635060623118,51.41085565721232,RG12 4,RG12
CR0 5BP,532945,165444,Unsurveyed/Urban,70,River Wandle,3550.0,Croydon,-0.09140885732452962,51.372497846166155,CR0 5,CR0
BN23 7PG,562643,102902,Unsurveyed/Urban,10,Willingdon and West Langney Sewer,1370.0,Eastbourne,0.30677762067913633,50.80285309699813,BN23 7,BN23
TN4 9RJ,558025,140384,Unsurveyed/Urban,120,Unknown,1140.0,Tunbridge Wells,0.2575707670993034,51.14091859525583,TN4 9,TN4
GU11 1NW,486437,150340,Unsurveyed/Urban,90,Blackwater River,990.0,Rushmoor,-0.7630175665306985,51.245694437513414,GU11 1,GU11
SO17 1GP,442393,114395,Unsurveyed/Urban,30,River Itchen,580.0,Southampton,-1.3981772065218516,50.92745719968247,SO17 1,SO17
TW2 6WG,515984,173661,Unsurveyed/Urban,10,River Crane,1450.0,Richmond upon Thames,-0.3322784771812603,51.4500649920979,TW2 6,TW2
CR4 3YD,527042,168933,Unsurveyed/Urban,20,River Wandle,790.0,Merton,-0.17492096242371566,51.40520390674516,CR4 3,CR4
ME1 3BL,573075,166660,Unsurveyed/Urban,50,Wickham Reach,700.0,Medway,0.4852031685545512,51.37261899766658,ME1 3,ME1
TW20 9SE,501400,171400,Unsurveyed/Urban,20,River Thames,360.0,Runnymede,-0.5427238448740237,51.43253820260258,TW20 9,TW20
PO13 0LN,458479,102626,Unsurveyed/Urban,10,River Alver,1090.0,Gosport,-1.1711957389691272,50.82023308454932,PO13 0,PO13
RH7 6WZ,538527,143501,Luvisols,70,Eden Brook,670.0,Tandridge,-0.019761276299554372,51.17397577509012,RH7 6,RH7
PO21 4EX,490113,98029,Unsurveyed/Urban,0,Pagham Rife,2170.0,Arun,-0.7233414660062605,50.77485221251962,PO21 4,PO21
RG12 5JY,484582,171098,Planosols,60,The Cut,1380.0,Bracknell Forest,-0.7846630432027554,51.43258026846595,RG12 5,RG12
TR1 3TQ,182034,45279,Unsurveyed/Urban,30,River Kenwyn,270.0,Cornwall,-5.059875464725765,50.26716264833799,TR1 3,TR1
DT7 3YG,332900,93400,Cambisols,60,River Lim,120.0,East Devon,-2.9522216055306996,50.7363192137293,DT7 3,DT7
EX5 4NZ,300120,104089,Cambisols,80,Unknown,560.0,Mid Devon,-3.419518688796833,50.8276928841368,EX5 4,EX5
CT3 2BU,629748,158074,Luvisols,30,Unknown,940.0,Dover,1.2926343801064275,51.27546471997216,CT3 2,CT3
SW14 7BQ,519957,175463,Unsurveyed/Urban,10,River Thames,1400.0,Richmond upon Thames,-0.27452027126809325,51.46543350719046,SW14 7,SW14
SO53 1GJ,443431,121375,Unsurveyed/Urban,30,Monks Brook,390.0,Eastleigh,-1.382577917529889,50.99014280302395,SO53 1,SO53
BS1 6GB,359000,172600,Unsurveyed/Urban,10,Unknown,1060.0,"Bristol, City of",-2.591411594265779,51.45088972075995,BS1 6,BS1
SO3 1JU,454584,117513,Stagnosols,50,River Hamble,400.0,Winchester,-1.224264630652465,50.95447037281207,SO3 1,SO3
ME13 8XT,600144,160042,Cambisols,30,Faversham Creek,1580.0,Swale,0.8699015752558625,51.30429920347834,ME13 8,ME13
BR3 3ZY,535892,168177,Unsurveyed/Urban,40,Unknown,530.0,Bromley,-0.04805154326384655,51.3963607544546,BR3 3,BR3
SO50 0PH,444572,119996,Luvisols,20,Monks Brook,210.0,Eastleigh,-1.3664909324493906,50.97765622886881,SO50 0,SO50
DA1 2TX,552975,173272,Arenosols,30,River Cray,2160.0,Dartford,0.19951615619126703,51.437794343846065,DA1 2,DA1
BA14 0US,385823,156400,Planosols,40,River Biss,860.0,Wiltshire,-2.20476190823964,51.30653839741756,BA14 0,BA14
TN1 1HJ,558413,139313,Unsurveyed/Urban,100,Unknown,1230.0,Tunbridge Wells,0.2626420051617634,51.13118851520634,TN1 1,TN1
EX4 9BD,294320,94391,Unsurveyed/Urban,70,Mincinglake Stream,540.0,Exeter,-3.4990496151776433,50.73948197673609,EX4 9,EX4
SW8 3EL,529041,176332,Unsurveyed/Urban,10,River Thames,2370.0,Wandsworth,-0.14350347721031623,51.47124669271525,SW8 3,SW8
CR3 3YN,527900,157000,Luvisols,160,Unknown,3850.0,Reigate and Banstead,-0.16687758454586993,51.29776846493702,CR3 3,CR3
RG15 8LE,451732,161392,Luvisols,100,Unknown,660.0,Basingstoke and Deane,-1.2585713526321378,51.34926014211611,RG15 8,RG15
TN5 7FA,568944,130167,Planosols,110,Unknown,1000.0,Rother,0.40873780873312165,51.04601255889788,TN5 7,TN5
BN1 1AX,531045,104821,Unsurveyed/Urban,30,River Adur,7560.0,Brighton and Hove,-0.14067775389772263,50.82810282284413,BN1 1,BN1
UB9 6EL,505498,190789,Planosols,80,Grand Union Canal,1310.0,Hillingdon,-0.477996768155162,51.60606445156894,UB9 6,UB9
EX21 5JJ,246255,104077,Stagnosols,150,River Torridge,1410.0,Torridge,-4.183828296456608,50.81577795922289,EX21 5,EX21
SO50 8PL,448196,118186,Planosols,20,Monks Brook,610.0,Eastleigh,-1.315113810452687,50.96109014848967,SO50 8,SO50
TW6 2PP,510800,169800,Unsurveyed/Urban,20,Portlane Brook,950.0,Spelthorne,-0.40805581099171234,51.41639901330434,TW6 2,TW6
BS5 9LP,361426,173426,Unsurveyed/Urban,30,Brislington Brook,1890.0,"Bristol, City of",-2.556591816996537,51.45848734610331,BS5 9,BS5
SW16 2FA,530045,171870,Unsurveyed/Urban,50,River Wandle,4050.0,Lambeth,-0.13069505701292283,51.43091818890188,SW16 2,SW16
GU7 3NG,497646,145259,Unsurveyed/Urban,50,Unknown,760.0,Waverley,-0.6038590202150974,51.19821373147148,GU7 3,GU7
BN8 6PY,550247,113091,Planosols,20,Unknown,690.0,Wealden,0.13517266983180803,50.897758133770765,BN8 6,BN8
BN9 8DU,541200,101600,Unsurveyed/Urban,40,River Ouse,3120.0,Lewes,0.002182882529130166,50.796770008555946,BN9 8,BN9
DA14 4JF,547316,172668,Unsurveyed/Urban,40,River Shuttle,1320.0,Bexley,0.117907943227149,51.43386575629952,DA14 4,DA14
SE4 2LG,535961,175071,Unsurveyed/Urban,40,Ravensbourne River,1910.0,Lewisham,-0.044417028527297876,51.45829607670251,SE4 2,SE4
PL26 6AY,202857,50540,Cambisols,70,St Austell River,950.0,Cornwall,-4.770811780610564,50.321743486281626,PL26 6,PL26
KT9 1YN,518392,164622,Unsurveyed/Urban,40,Unknown,1380.0,Kingston upon Thames,-0.3006559473943765,51.36832788479137,KT9 1,KT9
GU15 2GY,486025,159806,Unsurveyed/Urban,60,Blackwater River,420.0,Surrey Heath,-0.7666415064311668,51.330853233450945,GU15 2,GU15
UB7 7JT,506200,179700,Unsurveyed/Urban,30,Grand Union Canal,3430.0,Hillingdon,-0.4712089562709468,51.50626285820181,UB7 7,UB7
