postcode,easting,northing,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,postcodeDistrict,Unnamed: 0,catsPerHousehold,dogsPerHousehold,pre_1900,1900_1929,1930_1945,1945_1964,1965_1982,1983_1999,2000_present,unknown,latitude,longitude,medianPrice,historicallyFlooded
KT20 7TY,522486,154954,Unsurveyed/Urban,170.0,,4250.0,,KT20,1194.0,0.282963774,0.324508805,0.0697274556250051,0.1475739014588556,0.1447839765286163,0.1412804727505605,0.1583844392306215,0.1914106051585301,0.0924100687195384,0.0544290805282721,51.28056929813292,-0.24519334191508768,486954.5,0
BS99 3DY,360204,173429,Unsurveyed/Urban,20.0,River Frome,0.0,"Bristol, City of",BS99,301.0,0.0,0.0,0.0788796506789054,0.0576623294665004,0.110286970698766,0.1912230261974221,0.2351866058139096,0.0137517230932624,0.3017459639767935,0.0112637300744404,51.45842947678411,-2.574179627301349,486954.5,0
PL31 1ED,207143,66895,Unsurveyed/Urban,100.0,,0.0,Cornwall,PL31,1985.0,0.626163036,0.718096934,0.1416201706845269,0.0494055523026653,0.0231422479250172,0.1385625374627653,0.3000596021999195,0.1188307992667455,0.2271360524837445,0.0012430376746155,50.470080211462815,-4.719072588908524,486954.5,0
GU7 9TN,497259,144012,Unsurveyed/Urban,40.0,,360.0,Waverley,GU7,963.0,1.222846862,1.40238649,0.2827259444703125,0.0965369256752301,0.0710227092579063,0.1352358774513686,0.1528258535146663,0.1662992861763241,0.0915640181137242,0.0037893853404676,51.18707002022328,-0.6097334218358349,486954.5,0
RH1 6LJ,526486,149119,,0.0,,950.0,,RH1,2071.0,0.579308944,0.664363676,0.1621774950926168,0.0561813202622479,0.0653252227867551,0.1683374909963199,0.1132154204611988,0.2116018991990775,0.2030728946303897,0.020088256571394,51.22725489577716,-0.18993261920229412,486954.5,0
TN1 2RL,558843,140240,,100.0,,1800.0,,TN1,2505.0,0.293701562,0.336823126,0.5529199791630006,0.0251971929179168,0.0095052728136003,0.0454711842266233,0.128918558243138,0.0953935919298289,0.1328642387630986,0.0097299819427932,51.139398583377194,0.26919073669819993,486954.5,0
SW17 0ZU,526843,171761,Unsurveyed/Urban,0.0,River Wandle,0.0,Wandsworth,SW17,2408.0,0.140258552,0.160851456,0.50850352468003,0.2603071889394248,0.0290887599244635,0.0351828566412214,0.0400038587332769,0.0523392536335476,0.0668651446524571,0.0077094127955784,51.43066374516452,-0.1767693941144137,486954.5,0
SE11 5AG,530857,178489,Unsurveyed/Urban,10.0,,0.0,,SE11,2209.0,0.081484878,0.093448571,0.1591817798168676,0.0577526269721415,0.1428653008041883,0.0630507289215846,0.2024207787466886,0.0516299254173964,0.3040993013117054,0.0189995580094274,51.49021419124245,-0.11657397786224569,486954.5,0
TW14 0SZ,510800,175000,,0.0,River Crane,910.0,Hounslow,TW14,2620.0,0.175307077,0.201045842,0.0309096851533071,0.0522814593142818,0.2764068714740516,0.279412175485452,0.1838178184698884,0.090917438773324,0.0824523875242802,0.0038021638054146,51.46313702791219,-0.40643005321644043,486954.5,0
SO31 5WX,451208,108254,,50.0,,1150.0,,SO31,2333.0,0.492075759,0.564322826,0.0429366839129876,0.0627659577563801,0.053054252127388,0.1311661956835968,0.2201890187340075,0.287608165265289,0.1889561013222727,0.0133236251980779,50.87152592305853,-1.2736208512801916,486954.5,0
SO2 9AD,443886,111110,Unsurveyed/Urban,20.0,River Itchen,0.0,Southampton,SO2,,,,,,,,,,,,50.89780764260193,-1.3773292505497146,486954.5,0
PO38 3HB,452506,82425,,30.0,,270.0,Isle of Wight,PO38,2020.0,0.840693373,0.964124834,0.4255503542861788,0.0389812741943062,0.0378699888627172,0.0926248364924162,0.2411568106245302,0.0830395898914191,0.0694501938855706,0.0113269517628614,50.63915897705355,-1.2588515981487365,486954.5,0
GU22 2BJ,500740,158617,Unsurveyed/Urban,40.0,Basingstoke Canal,1020.0,,GU22,941.0,0.27017581,0.309843299,0.0553896102142053,0.1306596773897126,0.0925680538476107,0.2340943966374044,0.1351827369821834,0.1894315551293174,0.1493599632485967,0.0133140065509692,51.31775208618066,-0.5558347585114221,486954.5,0
SO1 9EE,438163,114427,Unsurveyed/Urban,0.0,,1290.0,Southampton,SO1,,,,,,,,,,,,50.92803947034251,-1.4583580072433064,486954.5,0
RG26 5AH,465906,159979,,60.0,,1220.0,Basingstoke and Deane,RG26,2055.0,0.409326983,0.46942479,0.0737208562456788,0.023459370044218,0.0287966094876581,0.2916979480456477,0.3317218168264688,0.1449894018253132,0.095392373780513,0.0102216237445022,51.33509237579568,-1.0553355980741612,486954.5,0
TR11 3QW,180400,32400,,0.0,,730.0,Cornwall,TR11,2561.0,0.589466305,0.676012352,0.2596205141989022,0.1083911325100982,0.0770899799219655,0.1132455360545421,0.1698860084490751,0.1496539068629161,0.1110100188397645,0.011102903162736,50.15089768192295,-5.075319267487399,486954.5,0
DT1 2WD,368744,90712,Unsurveyed/Urban,80.0,River Frome,0.0,Dorset,DT1,634.0,0.771774713,0.885087466,0.2260565383931023,0.0357537444456596,0.0317030799111395,0.0952124374118928,0.1644410803751779,0.1738179082423783,0.2577131809611954,0.0153020302594539,50.71519025428036,-2.444082851194006,486954.5,0
EX31 3UX,253500,132093,,0.0,,420.0,,EX31,807.0,1.719408578,1.971853905,0.2529327077686979,0.0405170318565325,0.0478745779082766,0.1086695999923799,0.2290101297623288,0.1872691504990884,0.1150591172979198,0.0186676849147758,51.06941894455203,-4.092333727283377,486954.5,0
RH20 3BA,513383,117347,,40.0,,760.0,Horsham,RH20,2083.0,0.674987837,0.774090242,0.1417143419867104,0.052641643064745,0.0929092919873067,0.1426749047506394,0.2600970305449495,0.1524573023580887,0.128280369933374,0.0292251153741859,50.944422537956584,-0.38746156277447213,486954.5,0
BH23 3LL,417804,92809,,0.0,River Mude,640.0,,BH23,193.0,0.432861128,0.496414242,0.0789296444923902,0.0614489088157031,0.091514787992371,0.1927747077388749,0.27372101478646,0.1862737184393007,0.0934049793443757,0.021932238390524,50.73462519705183,-1.7490810028727475,486954.5,0
SW9 8EE,531019,175460,Unsurveyed/Urban,20.0,River Thames,3880.0,,SW9,2427.0,0.052000541,0.059635314,0.2707850960851926,0.0242710811443289,0.0397017735788459,0.1045230524334408,0.2911090441169792,0.0629374658342771,0.1936547476272975,0.0130177391796377,51.4629562133871,-0.11536427125369503,486954.5,0
BS25 5RJ,341958,159130,,40.0,Churchill Rhyne,0.0,North Somerset,BS25,265.0,0.867994372,0.995434194,0.1463851592108645,0.0890623438414001,0.062138787336362,0.2358618913739108,0.2291212722910958,0.1210187941442952,0.1059279848458143,0.010483766956257,51.32829134830191,-2.834428296146083,486954.5,0
CT1 2NJ,614757,157692,,10.0,Great Stour,1230.0,Canterbury,CT1,452.0,0.471123682,0.540294543,0.2221130627858551,0.0552454979619016,0.0453374048355238,0.1145956390066039,0.2621398724555444,0.1557302503727352,0.1340934176750874,0.0107448549067484,51.27787801862047,1.0778153691971524,486954.5,0
TW9 2AR,518722,176279,,10.0,,0.0,Richmond upon Thames,TW9,2634.0,0.497989707,0.571105065,0.423467109963091,0.1262419456561208,0.0956337988423728,0.0631087107327913,0.0751435863055504,0.1010286915104928,0.0827015916983461,0.0326745652912342,51.473027481692355,-0.29201665108503394,486954.5,0
CR3 2SS,530300,159400,Unsurveyed/Urban,120.0,,5890.0,,CR3,446.0,0.677867221,0.77739238,0.0708058615150145,0.1457716018003741,0.2345731516473692,0.1928096518885664,0.1323038762686892,0.1025887810521244,0.1103699496900396,0.0107771261378224,51.31879351080039,-0.13159726397926585,486954.5,0
RG12 8NF,485549,169225,,60.0,,280.0,Bracknell Forest,RG12,2043.0,0.244585074,0.280495305,0.0319528931446908,0.0121523064490536,0.0123981400056177,0.2445458110573393,0.3349395740210024,0.2073591034867175,0.145131391929596,0.0115207799059823,51.41559793073964,-0.7712075975535777,486954.5,0
PO13 9XZ,458870,101036,,0.0,,1350.0,Gosport,PO13,2000.0,0.330857947,0.37943485,0.0181810857221165,0.0319703891368777,0.071519185518261,0.3263415754008577,0.2703933670136819,0.139789215072784,0.1368243259866048,0.0049808561488162,50.805896940172055,-1.1659002924737312,486954.5,0
CR7 6JY,530982,168299,Unsurveyed/Urban,40.0,,0.0,,CR7,450.0,0.046205395,0.052989318,0.3155316219241448,0.3466729058575093,0.1463906303613354,0.0335966658268386,0.0584079015547679,0.0482184416003623,0.0457738886221657,0.0054079442528756,51.39861092377341,-0.11854218970719384,486954.5,0
ME3 8SL,577988,175337,Stagnosols,0.0,,590.0,Medway,ME3,1518.0,0.231962835,0.266019856,0.1136588869261715,0.066565689553059,0.0406019584003138,0.226238432747112,0.2815699498939784,0.1196675487697041,0.1394880780812437,0.0122094556284172,51.44904383920064,0.5600659540691425,486954.5,0
RG24 0DF,466686,153121,,80.0,River Loddon,320.0,Basingstoke and Deane,RG24,2053.0,0.172952689,0.19834578,0.0357247344924473,0.0140952159407374,0.0145564655491574,0.0674536199789938,0.4477433293223413,0.1804908659171337,0.2331989073981327,0.006736861401056,51.27334462542977,-1.045420346879194,486954.5,0
RG1 2BQ,471566,173428,,40.0,River Kennet,0.0,Reading,RG1,2041.0,0.204131787,0.234102625,0.2666673595939557,0.0745990062662681,0.0612696952488025,0.0600449293618877,0.0932250050303687,0.1367433623750312,0.2876573970183793,0.0197932451053064,51.45531817848791,-0.9713947775523529,486954.5,0
ME12 3TS,594805,171763,Stagnosols,20.0,,1020.0,,ME12,1508.0,0.186653059,0.214057652,0.2009438822141978,0.1201871153843935,0.0556025574183427,0.1748306807749342,0.1682343499278262,0.1391876480656869,0.1185116597706181,0.0225021064440002,51.411415906939226,0.7998211648366114,486954.5,0
CR0 8RP,536449,165206,Unsurveyed/Urban,0.0,The Beck,1680.0,Croydon,CR0,444.0,0.12253422,0.14052482,0.189431537345722,0.1261590258548246,0.1891934538904903,0.1351295287805097,0.1755132244680827,0.0883192433303605,0.0890137261960232,0.0072402601339868,51.369528644358724,-0.04119045896080592,486954.5,0
KT4 7QG,520200,165200,Planosols,0.0,,1230.0,Kingston upon Thames,KT4,1200.0,0.308062161,0.353292163,0.0447855516193959,0.1095029960865838,0.5042882152618862,0.0909854125670634,0.0991953555642922,0.0637973710956692,0.0743757001880358,0.0130693976170735,51.37314329319171,-0.27450083176364976,486954.5,0
DA7 6BU,549686,175581,Unsurveyed/Urban,0.0,River Cray,0.0,,DA7,524.0,0.141800656,0.162619973,0.0899541756946852,0.106527410713407,0.5489697137986504,0.1290835605510202,0.0546016572784315,0.0282211338987922,0.0295993858636459,0.0130429622013673,51.459419001668046,0.15320835307926614,486954.5,0
CT6 6QL,620240,168368,Unsurveyed/Urban,30.0,,0.0,Canterbury,CT6,469.0,0.682559694,0.782773807,0.1580979898085142,0.0954153648444562,0.1004708622218079,0.1856859545364608,0.1730364540303254,0.13145626731184,0.1492332202473556,0.0066038869992395,51.37163637666764,1.1628965732003453,486954.5,0
TW17 0WL,508007,167313,Unsurveyed/Urban,0.0,,2520.0,Spelthorne,TW17,2623.0,0.483376183,0.554345969,0.0680255411284265,0.0869388004351949,0.1003824400354635,0.3454815602728582,0.2199570737523529,0.1041639610280859,0.0655941894317194,0.0094564339158983,51.39458349377459,-0.44896032281952614,486954.5,0
BA12 6FL,381740,131597,Stagnosols,0.0,Shreen Water,940.0,Wiltshire,BA12,123.0,0.839206404,0.962419547,0.3005047363141219,0.0292946066308487,0.0442715209470771,0.1478969087027853,0.2065738829589693,0.1771345727983489,0.0876740188566173,0.0066497527912312,51.083396604165706,-2.262064519699824,486954.5,0
TN5 6UH,563481,132391,,0.0,,2240.0,,TN5,2540.0,0.448070803,0.513857017,0.3193739293635494,0.069922244160148,0.0488482999859965,0.1308679314336404,0.1556687779788399,0.1370970570205075,0.0883539346180292,0.0498678254392886,51.0675739532229,0.3318780262793545,486954.5,0
SE24 9PW,532627,175039,Unsurveyed/Urban,30.0,River Thames,0.0,Southwark,SE24,2223.0,0.087932539,0.100842884,0.5111269748995553,0.1423644430375694,0.0187590343456126,0.1041513553469117,0.0817449610285772,0.0370785002176298,0.0906391760081862,0.0141355551159574,51.45879872102704,-0.0923884780262004,486954.5,0
BH23 2ZX,415856,92673,Unsurveyed/Urban,0.0,Mill Stream,0.0,"Bournemouth, Christchurch and Poole",BH23,193.0,0.432861128,0.496414242,0.0789296444923902,0.0614489088157031,0.091514787992371,0.1927747077388749,0.27372101478646,0.1862737184393007,0.0934049793443757,0.021932238390524,50.733458270925915,-1.7766899286357416,486954.5,0
RH16 4YL,533300,123500,,70.0,,1580.0,,RH16,2078.0,0.31625469,0.362687527,0.0716636317809349,0.0588355545843663,0.0753170138429163,0.2577262015466287,0.2705115990939632,0.1066211792832766,0.1421656590775447,0.0171591607903691,50.99546508321742,-0.10186054516645808,486954.5,0
ME9 9TW,595379,162916,Luvisols,10.0,,1360.0,Swale,ME9,1524.0,0.328223628,0.376413757,0.2376302377574645,0.0476430245197054,0.0621889375570212,0.1562138841781691,0.2048918090659816,0.1120960121979056,0.154880617706574,0.0244554770171783,51.33176478619113,0.8032049813098544,486954.5,0
TR19 7HA,137167,31413,Histosols,120.0,,670.0,Cornwall,TR19,2569.0,0.423330688,0.485484532,0.5534619617518152,0.0330549038574502,0.0385710725399712,0.0645259571678051,0.1330037769311764,0.0914939485994248,0.071637799575149,0.0142505795772078,50.124454676386996,-5.678602901216813,486954.5,0
SE3 8LZ,542201,175960,Unsurveyed/Urban,0.0,Quaggy River,0.0,Greenwich,SE3,2228.0,0.12491905,0.143259793,0.3105920613346326,0.0533892031356226,0.1464490632233907,0.2027879029975427,0.1165758273456166,0.0398639162349456,0.1022110427401189,0.0281309829881299,51.46475277479851,0.04569634649729486,486954.5,0
GU21 4WF,500740,158617,Unsurveyed/Urban,0.0,Basingstoke Canal,1020.0,Woking,GU21,940.0,0.39151923,0.449002484,0.0860430262790932,0.106951409914956,0.0722542478928643,0.2110504506966043,0.2357436179545269,0.1590884531601633,0.1200162528579353,0.0088525412438563,51.31775208618066,-0.5558347585114221,486954.5,0
BR7 5HN,542844,170358,Unsurveyed/Urban,60.0,,0.0,Bromley,BR7,250.0,0.150267848,0.172330328,0.1875181912114387,0.0495869175012141,0.1771542139845146,0.2166219309807374,0.1638545659099802,0.0722851744171545,0.1023024804693332,0.030676525525627,51.41425267842478,0.052688117608889744,486954.5,0
GU51 1LE,480302,155156,,0.0,,780.0,Hart,GU51,960.0,0.501156398,0.574736693,0.0337019857818095,0.1126346115859348,0.0474281127582521,0.1552649744885219,0.2327145682954146,0.1968720092670341,0.214499153286704,0.0068845845363287,51.28988584276688,-0.8498126591827134,486954.5,0
DA7 6HB,550079,176119,Unsurveyed/Urban,50.0,,1910.0,,DA7,524.0,0.141800656,0.162619973,0.0899541756946852,0.106527410713407,0.5489697137986504,0.1290835605510202,0.0546016572784315,0.0282211338987922,0.0295993858636459,0.0130429622013673,51.46414903610235,0.15908909865992105,486954.5,0
SL6 9YX,489079,180680,,30.0,White Brook,1740.0,,SL6,2279.0,0.428118838,0.490975684,0.1217311523087976,0.0993805497911236,0.0512736585531822,0.1842891003727085,0.2964334803890767,0.0953515276740988,0.1241559033510816,0.0273846275599306,51.518027043264624,-0.7175769519702689,486954.5,0
SO3 4ST,448773,113588,,30.0,,0.0,Eastleigh,SO3,,,,,,,,,,,,50.9196980015834,-1.307512754530635,486954.5,0
ME5 8LW,577137,164551,Luvisols,0.0,,4910.0,,ME5,1520.0,0.410804724,0.471119494,0.0800164469812752,0.0309560999145226,0.0328728718931909,0.2455565581631173,0.3348500108289355,0.2027441562604905,0.0656336372925128,0.0073702186659549,51.35242264157804,0.5424517394135951,486954.5,0
PO22 9AT,492389,100854,Unsurveyed/Urban,10.0,,1210.0,Arun,PO22,2010.0,0.261585719,0.299992002,0.0512589121470728,0.0666218888479411,0.1444617641980892,0.1726788690407913,0.2993125305986305,0.1362204813546721,0.1070371289673132,0.0224084248454894,50.79989193459026,-0.6903616954479236,486954.5,0
BA1 4LB,372169,167274,,80.0,,800.0,,BA1,120.0,0.407478671,0.467305106,0.5592017505617232,0.0322314647024295,0.0470896335031651,0.1099581906467656,0.1108238025250551,0.0552300475940385,0.0671649609877287,0.018300149479094,51.40380492139439,-2.401485843097962,486954.5,0
PO21 9AU,493770,99105,,0.0,Aldingbourne Rife,0.0,,PO21,2009.0,0.402392128,0.461471751,0.0993558473881589,0.140833918709728,0.1114780769990367,0.1202264016608426,0.233652561381036,0.1603059526567674,0.1140037680381234,0.0201434731663067,50.78394662759796,-0.6712166481756973,486954.5,0
GU7 1NH,498129,144511,Unsurveyed/Urban,40.0,River Wey,0.0,Waverley,GU7,963.0,1.222846862,1.40238649,0.2827259444703125,0.0965369256752301,0.0710227092579063,0.1352358774513686,0.1528258535146663,0.1662992861763241,0.0915640181137242,0.0037893853404676,51.191407127419055,-0.5971526715343615,486954.5,0
TN2 3XJ,559924,142133,,0.0,,400.0,,TN2,2516.0,0.357409092,0.409884261,0.1467206657310778,0.0505282353830835,0.0182419696848466,0.1094431561504993,0.3757427413952581,0.2254839707810933,0.0674572941721565,0.0063819667019845,51.156106235271565,0.28547009932476164,486954.5,0
BA1 2DT,374542,165399,Unsurveyed/Urban,50.0,,0.0,Bath and North East Somerset,BA1,120.0,0.407478671,0.467305106,0.5592017505617232,0.0322314647024295,0.0470896335031651,0.1099581906467656,0.1108238025250551,0.0552300475940385,0.0671649609877287,0.018300149479094,51.38705793805982,-2.3672374271131,486954.5,0
PO36 8AG,460085,84340,,0.0,,810.0,Isle of Wight,PO36,2018.0,0.169006321,0.193820002,0.2885563956491894,0.0681466191126291,0.0681974386797436,0.1200810211431654,0.1628731711718974,0.148205300196874,0.1344130789391871,0.0095269751073137,50.65564761448317,-1.1513752951164467,486954.5,0
TN21 8WG,558877,121543,Luvisols,170.0,,810.0,Wealden,TN21,2518.0,0.868260365,0.99573924,0.2135385698895131,0.0903225189793078,0.0587880105766209,0.1305670762430332,0.194344990025779,0.1883313092407197,0.0980101042868205,0.0260974207582054,50.97139444935524,0.2614754872690964,486954.5,0
DT2 9BE,353679,88790,Leptosols,80.0,River Bride,910.0,,DT2,637.0,0.66753152,0.765539181,0.3145002225550305,0.0323880584801044,0.0313901576745571,0.1155982197323239,0.1742367238923372,0.1829548563458556,0.1216235429202466,0.0273082183995443,50.696899004298835,-2.6572130884817806,486954.5,0
BA9 9QA,371062,128496,Unsurveyed/Urban,0.0,,430.0,,BA9,138.0,1.010895744,1.159316492,0.2087571264989253,0.0571440186939144,0.0393830708297017,0.1227010767111092,0.1312416533292585,0.1852182688755912,0.2079180831578859,0.0476367019036134,51.055071314589384,-2.4142551378048394,486954.5,0
TN17 9EW,577605,136035,Luvisols,0.0,Crane Brook,1600.0,Tunbridge Wells,TN17,2513.0,1.392867255,1.597369451,0.3726623300892453,0.1095347439751933,0.0210086876079616,0.0926110460679846,0.208899722770351,0.1038204101219149,0.0366028954156775,0.0548601639516714,51.096116512183066,0.5350471887803465,486954.5,0
TN23 4XW,600070,142088,,40.0,Great Stour,430.0,Ashford,TN23,2520.0,0.3896673,0.446878651,0.2283776284727528,0.070697817445368,0.0372286458492588,0.1153228056161757,0.2204186368338864,0.1502486660349533,0.1549896924525448,0.0227161072950599,51.14308660650898,0.8588283029570626,486954.5,0
BS16 2SP,364573,177111,,0.0,River Frome,910.0,South Gloucestershire,BS16,258.0,0.310576344,0.35617548,0.0719315789286385,0.2158582674142905,0.1198630033519329,0.1845585641000162,0.1387050634125803,0.1003150213925051,0.1501201659052365,0.0186483354947996,51.491826056836,-2.5116693983235603,486954.5,0
SW16 1WD,530045,171870,Unsurveyed/Urban,50.0,,4050.0,Lambeth,SW16,2407.0,0.133132761,0.152679449,0.3309872485359821,0.2421546673652876,0.1642600816552692,0.0591110602992602,0.0568237379041603,0.0755854544030274,0.04947023068062,0.0216075191563928,51.43091818890188,-0.1306950570129228,486954.5,0
BN3 3UF,529099,105474,Unsurveyed/Urban,30.0,River Adur,0.0,Brighton and Hove,BN3,233.0,0.251871085,0.288851055,0.3825143846656721,0.1209374770847395,0.1478199644546077,0.1236015740252155,0.1457403284897892,0.0343961489427273,0.0348421327068108,0.0101479896304375,50.834408760611154,-0.16806381001358728,486954.5,0
