postcode,postcodeDistrict,postcodeSector,easting,northing,longitude,latitude,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,riskLabel,medianPrice,historicallyFlooded
GU31 5PX,GU31,GU31 5,478621,119561,-0.88166867485853,50.97011000343514,Luvisols,70,River Rother,700.0,Chichester,1,871700.0,0
GU31 5QD,GU31,GU31 5,478538,119479,-0.8828681866505127,50.969384083532994,Luvisols,70,River Rother,810.0,Chichester,1,864900.0,0
GU31 5QG,GU31,GU31 5,478264,119416,-0.8867831289194806,50.96885491779171,Luvisols,70,River Rother,1080.0,Chichester,1,945600.0,0
GU31 5QJ,GU31,GU31 5,478453,119192,-0.8841402906338292,50.966815354081476,Cambisols,70,River Rother,1040.0,Chichester,1,834700.0,0
GU31 5QL,GU31,GU31 5,478471,119249,-0.8838717293289481,50.967325368980795,Cambisols,70,River Rother,990.0,Chichester,1,840000.0,0
GU31 5QN,GU31,GU31 5,478511,119182,-0.8833166472811338,50.96671755769021,Cambisols,70,River Rother,1000.0,Chichester,2,925700.0,0
GU31 5QP,GU31,GU31 5,478391,118939,-0.8850774825955012,50.96454916412118,Cambisols,70,River Rother,1260.0,Chichester,2,940400.0,0
GU31 5QR,GU31,GU31 5,478121,118149,-0.8890908999088372,50.95748320913754,Leptosols,150,River Rother,2050.0,Chichester,1,823300.0,0
GU31 5QS,GU31,GU31 5,477835,116538,-0.8935060331384009,50.94303794167936,Cambisols,110,River Rother,3610.0,Chichester,5,811000.0,0
GU31 5RR,GU31,GU31 5,474590,120426,-0.9388894029728219,50.97842232192256,Luvisols,90,River Rother,600.0,East Hampshire,1,848900.0,0
GU31 5RT,GU31,GU31 5,474049,120047,-0.9466712677636892,50.975084547010844,Luvisols,80,River Rother,80.0,East Hampshire,1,783500.0,0
GU31 5RW,GU31,GU31 5,475322,121385,-0.9282660309373015,50.98694924975451,Luvisols,90,River Rother,870.0,East Hampshire,1,793600.0,0
GU31 5SB,GU31,GU31 5,473727,120410,-0.9511832851538097,50.978389445568624,Cambisols,80,River Rother,1010.0,East Hampshire,1,791100.0,0
GU31 5SQ,GU31,GU31 5,473592,120426,-0.9531026901054838,50.978550540891405,Cambisols,90,River Rother,1110.0,East Hampshire,1,855800.0,0
GU31 5SS,GU31,GU31 5,475102,120287,-0.9316263304555504,50.97710616294767,Luvisols,90,River Rother,930.0,East Hampshire,1,883600.0,0
GU31 5YJ,GU31,GU31 5,478438,121357,-0.8838874190735582,50.986281970130186,Luvisols,90,River Rother,790.0,Chichester,2,908100.0,0
GU32 1AJ,GU32,GU32 1,473243,124911,-0.9571697580347773,51.01891848233075,Stagnosols,100,River Meon,560.0,East Hampshire,2,660900.0,0
GU32 1AL,GU32,GU32 1,473205,124870,-0.9577196809044568,51.01855469465488,Stagnosols,100,River Meon,510.0,East Hampshire,2,686900.0,0
GU32 1AP,GU32,GU32 1,464209,124225,-1.0860675175598753,51.01382865970428,Leptosols,100,River Meon,610.0,Winchester,1,753000.0,0
GU32 1AQ,GU32,GU32 1,473424,124666,-0.954639270789688,51.01669270898624,Luvisols,100,River Meon,680.0,East Hampshire,1,679400.0,0
GU32 1BA,GU32,GU32 1,477730,127640,-0.8926277696266615,51.04286540114825,Podsols,60,River Rother,190.0,East Hampshire,3,756300.0,0
GU32 1BD,GU32,GU32 1,472737,127191,-0.9639255607708331,51.03948145924913,Luvisols,220,Oakshott Stream,2400.0,East Hampshire,1,607200.0,0
GU32 1BH,GU32,GU32 1,472866,127432,-0.962037545960359,51.041631897545095,Luvisols,230,Oakshott Stream,2190.0,East Hampshire,1,619100.0,0
GU32 1BJ,GU32,GU32 1,472634,127949,-0.9652426155849942,51.0463094218686,Luvisols,240,Oakshott Stream,2280.0,East Hampshire,2,734500.0,0
GU32 1BL,GU32,GU32 1,472653,128026,-0.9649561995403704,51.046999306430514,Luvisols,240,Oakshott Stream,2260.0,East Hampshire,2,742900.0,0
GU32 1BS,GU32,GU32 1,472519,129987,-0.9664750858543231,51.06464694989103,Cambisols,160,Oakshott Stream,2950.0,East Hampshire,2,724900.0,0
GU32 1BT,GU32,GU32 1,472602,129905,-0.9653072510122588,51.06389924010237,Cambisols,160,Oakshott Stream,2830.0,East Hampshire,2,649100.0,0
GU32 1DF,GU32,GU32 1,469819,126523,-1.0056667819239486,51.03383701003991,Luvisols,190,River Meon,3720.0,East Hampshire,2,670700.0,0
GU32 1DH,GU32,GU32 1,470408,125453,-0.9974757659121539,51.02414509439812,Luvisols,200,River Meon,2840.0,East Hampshire,2,784500.0,0
GU32 1DR,GU32,GU32 1,471691,125717,-0.9791332953744339,51.02636034383013,Luvisols,220,River Meon,1750.0,East Hampshire,1,653700.0,0
GU32 1DX,GU32,GU32 1,472837,125996,-0.9627393423988116,51.02872491354415,Luvisols,230,River Meon,1540.0,East Hampshire,1,489400.0,0
GU32 1DZ,GU32,GU32 1,472609,126433,-0.965902581393007,51.032682661929094,Luvisols,220,River Meon,2000.0,East Hampshire,1,709700.0,0
GU32 1ER,GU32,GU32 1,469259,124702,-1.0139991609446035,51.01753229920274,Leptosols,150,River Meon,3130.0,East Hampshire,2,652700.0,0
GU32 1ES,GU32,GU32 1,469132,124747,-1.0158008601267867,51.01795214674891,Leptosols,150,River Meon,3120.0,East Hampshire,1,681100.0,0
GU32 1ET,GU32,GU32 1,468957,125434,-1.0181649134804416,51.02414986241349,Cambisols,160,River Meon,3160.0,East Hampshire,2,717000.0,0
GU32 1HB,GU32,GU32 1,468264,120666,-1.0289395584379915,50.98136363796852,Cambisols,120,River Meon,1280.0,East Hampshire,1,753500.0,0
GU32 1HE,GU32,GU32 1,467744,119211,-1.0366165900346076,50.96834304526402,Cambisols,200,River Meon,2680.0,East Hampshire,1,724800.0,0
GU32 1HF,GU32,GU32 1,467920,119025,-1.034145189975415,50.96665002636783,Luvisols,200,River Meon,2860.0,East Hampshire,1,499900.0,0
GU32 1HG,GU32,GU32 1,467332,119163,-1.0424919640291581,50.967959702108935,Luvisols,200,River Meon,2780.0,East Hampshire,1,732300.0,0
GU32 1HH,GU32,GU32 1,466636,120945,-1.0520762435772142,50.98406253948692,Leptosols,150,River Meon,1570.0,East Hampshire,1,676400.0,0
GU32 1HQ,GU32,GU32 1,466881,121015,-1.0485736198465998,50.984663548447195,Leptosols,140,River Meon,1330.0,East Hampshire,1,777500.0,0
GU32 1HS,GU32,GU32 1,464094,123780,-1.0877851097459903,51.009840435828586,Leptosols,90,River Meon,670.0,Winchester,3,724200.0,0
GU32 1HT,GU32,GU32 1,469270,122500,-1.0142619955619594,50.99773303079358,Cambisols,130,River Meon,1510.0,East Hampshire,1,668400.0,0
GU32 1HU,GU32,GU32 1,466597,123674,-1.0521321219097883,51.008603515650094,Leptosols,100,River Meon,230.0,East Hampshire,1,685100.0,0
GU32 1JE,GU32,GU32 1,463919,124063,-1.0902294391908756,51.01240435309925,Leptosols,90,River Meon,840.0,Winchester,3,730800.0,0
GU32 1JH,GU32,GU32 1,464477,123613,-1.0823562310922412,51.008296195463444,Leptosols,120,River Meon,420.0,Winchester,1,774900.0,0
GU32 1JL,GU32,GU32 1,464022,123841,-1.088800508238946,51.01039689658252,Gleysols,80,River Meon,50.0,Winchester,4,769400.0,0
GU32 1JQ,GU32,GU32 1,464318,123656,-1.0846146097440865,51.008700581579795,Leptosols,110,River Meon,510.0,Winchester,1,288000.0,0
GU32 1JR,GU32,GU32 1,463305,125923,-1.098656530227105,51.0291955754484,Luvisols,140,River Meon,2460.0,Winchester,2,772400.0,0
GU32 1JS,GU32,GU32 1,464066,126280,-1.087743257020853,51.032321210000234,Cambisols,100,River Meon,2450.0,Winchester,1,718400.0,0
GU32 1JU,GU32,GU32 1,466608,125553,-1.051630877392247,51.02549629198003,Cambisols,150,River Meon,2080.0,East Hampshire,1,747000.0,0
GU32 1JX,GU32,GU32 1,464933,126153,-1.0754035665469703,51.03108221853311,Luvisols,110,River Meon,2230.0,Winchester,1,394400.0,0
GU32 1JY,GU32,GU32 1,464811,125711,-1.0772219937464416,51.02712193219,Leptosols,130,River Meon,1780.0,Winchester,2,764800.0,0
GU32 1LB,GU32,GU32 1,465000,123700,-1.0748871622470724,51.00901965626372,Stagnosols,90,River Meon,340.0,Winchester,2,729400.0,0
GU32 1LD,GU32,GU32 1,463890,124296,-1.0906018079171085,51.01450249198712,Leptosols,90,River Meon,930.0,Winchester,1,507500.0,0
GU32 1LF,GU32,GU32 1,464020,124114,-1.088780926007581,51.01285168387424,Leptosols,90,River Meon,750.0,Winchester,3,667800.0,0
GU32 1LJ,GU32,GU32 1,464168,124046,-1.0866835033118967,51.01222382575324,Leptosols,80,River Meon,590.0,Winchester,3,740400.0,0
GU32 1LN,GU32,GU32 1,464287,124036,-1.084989201212798,51.01212064890473,Gleysols,80,River Meon,470.0,Winchester,1,677300.0,0
GU32 1LQ,GU32,GU32 1,464186,124094,-1.0864184775565917,51.01265339222253,Leptosols,90,River Meon,580.0,Winchester,1,458400.0,0
GU32 1LW,GU32,GU32 1,464351,124075,-1.0840701255646465,51.01246415566488,Leptosols,90,River Meon,420.0,Winchester,1,714100.0,0
GU32 1LY,GU32,GU32 1,464934,124053,-1.0757647094513743,51.01220093850452,Leptosols,90,River Meon,230.0,Winchester,1,749600.0,0
GU32 1LZ,GU32,GU32 1,464972,124409,-1.0751594605260844,51.01539746570231,Leptosols,110,River Meon,530.0,Winchester,1,781000.0,0
GU32 1NA,GU32,GU32 1,465043,124005,-1.0742197612514277,51.01175707285801,Stagnosols,90,River Meon,310.0,Winchester,1,720100.0,0
GU32 1NE,GU32,GU32 1,465724,124295,-1.0644613767943112,51.01428718241174,Leptosols,100,River Meon,290.0,Winchester,1,700600.0,0
GU32 1NL,GU32,GU32 1,467966,122250,-1.0328881376043009,50.995640536098435,Cambisols,110,River Meon,370.0,East Hampshire,5,330900.0,0
GU32 1NR,GU32,GU32 1,467890,122067,-1.034005093379134,50.99400414557714,Cambisols,110,River Meon,180.0,East Hampshire,3,1107200.0,0
GU32 1NY,GU32,GU32 1,467824,121911,-1.034974472478368,50.992609323321,Leptosols,110,River Meon,70.0,East Hampshire,1,682200.0,0
GU32 1PB,GU32,GU32 1,467503,121860,-1.0395570607565754,50.992188459798975,Arenosols,110,River Meon,390.0,East Hampshire,1,652200.0,0
GU32 1PF,GU32,GU32 1,467792,122173,-1.035381537007195,50.994968721723964,Cambisols,110,River Meon,300.0,East Hampshire,5,671300.0,0
GU32 1PJ,GU32,GU32 1,468122,124595,-1.0302261186855224,51.01670587240713,Luvisols,160,River Meon,1990.0,East Hampshire,1,733600.0,0
GU32 1PQ,GU32,GU32 1,467724,122609,-1.0362691669542567,50.99889677724263,Leptosols,130,River Meon,740.0,East Hampshire,1,742700.0,0
GU32 1PU,GU32,GU32 1,468012,122120,-1.032257062838663,50.99446628544748,Cambisols,110,River Meon,260.0,East Hampshire,5,675000.0,0
GU32 1PY,GU32,GU32 1,468069,122029,-1.0314620089703155,50.99364138003775,Cambisols,110,River Meon,230.0,East Hampshire,2,687500.0,0
GU32 1QB,GU32,GU32 1,468157,122126,-1.0301901189053508,50.9945031049516,Cambisols,110,River Meon,360.0,East Hampshire,6,690700.0,0
GU32 1QF,GU32,GU32 1,468282,121837,-1.0284634817175922,50.991889926029444,Cambisols,120,River Meon,390.0,East Hampshire,1,737600.0,0
GU32 1QP,GU32,GU32 1,469467,121154,-1.0117121480090012,50.98560755469952,Cambisols,120,River Meon,1740.0,East Hampshire,1,675700.0,0
GU32 1QT,GU32,GU32 1,467729,122025,-1.0363066657630067,50.99364546348667,Arenosols,110,River Meon,210.0,East Hampshire,1,761600.0,0
GU32 1QU,GU32,GU32 1,470482,123747,-0.9967517952102755,51.00879768286557,Luvisols,110,River Meon,1410.0,East Hampshire,1,692400.0,0
GU32 1QW,GU32,GU32 1,469208,121111,-1.0154095863592125,50.98525208981488,Cambisols,120,River Meon,1530.0,East Hampshire,1,664800.0,0
GU32 1RF,GU32,GU32 1,470955,123922,-0.9899767865470683,51.01031301580502,Luvisols,120,River Meon,1230.0,East Hampshire,1,704500.0,0
GU32 1RG,GU32,GU32 1,471164,123971,-0.9869885857444528,51.01072778542898,Cambisols,120,River Meon,1180.0,East Hampshire,2,692700.0,0
GU32 1RL,GU32,GU32 1,470140,123213,-1.0017287739798848,51.0040383018399,Luvisols,110,River Meon,1490.0,East Hampshire,3,683000.0,0
GU32 1RS,GU32,GU32 1,470682,122106,-0.9942205333271158,50.99401919903892,Luvisols,120,River Meon,1190.0,East Hampshire,1,708200.0,0
GU32 1WA,GU32,GU32 1,470619,121759,-0.9951854363990524,50.990907090874664,Luvisols,120,River Meon,1480.0,East Hampshire,2,707700.0,0
GU32 1YL,GU32,GU32 1,470600,121700,-0.9954675550204551,50.99037895684509,Cambisols,120,River Meon,1540.0,East Hampshire,1,724700.0,0
GU32 2AE,GU32,GU32 2,474637,123650,-0.9375585327288964,51.00740226291759,Luvisols,70,Ashford Stream,420.0,East Hampshire,2,442800.0,0
GU32 2AH,GU32,GU32 2,475908,124509,-0.9192666813282762,51.014959134270825,Luvisols,60,River Rother,440.0,East Hampshire,1,364500.0,0
GU32 2AJ,GU32,GU32 2,476077,124662,-0.9168259159965881,51.01631239747061,Luvisols,60,River Rother,410.0,East Hampshire,6,558700.0,0
GU32 2AP,GU32,GU32 2,475684,124754,-0.9224082710819462,51.01719131621501,Luvisols,60,Ashford Stream,410.0,East Hampshire,1,563500.0,0
GU32 2AR,GU32,GU32 2,475707,124609,-0.9221106596978899,51.01588465332812,Luvisols,60,Ashford Stream,550.0,East Hampshire,1,619800.0,0
GU32 2AY,GU32,GU32 2,475788,124557,-0.9209670063154284,51.0154064875862,Luvisols,60,Ashford Stream,620.0,East Hampshire,1,536100.0,0
GU32 2AZ,GU32,GU32 2,475751,124583,-0.9214889444273601,51.015645111492795,Luvisols,60,Ashford Stream,590.0,East Hampshire,1,514300.0,0
GU32 2BF,GU32,GU32 2,474663,123895,-0.9371376854233725,51.00960160931129,Luvisols,70,Ashford Stream,550.0,East Hampshire,1,557300.0,0
GU32 2BU,GU32,GU32 2,475300,124800,-0.9278720927128903,51.017655223475856,Luvisols,70,Ashford Stream,450.0,East Hampshire,1,601800.0,0
GU32 2BY,GU32,GU32 2,475303,124880,-0.927812746584476,51.0183740818588,Luvisols,70,Ashford Stream,390.0,East Hampshire,1,610800.0,0
GU32 2DB,GU32,GU32 2,474921,125491,-0.9331316971567098,51.02391719099431,Luvisols,80,Ashford Stream,750.0,East Hampshire,1,563300.0,0
GU32 2DD,GU32,GU32 2,474525,125318,-0.9388124382712154,51.022413201127925,Stagnosols,100,Ashford Stream,1080.0,East Hampshire,1,574500.0,0
GU32 2DH,GU32,GU32 2,474036,125452,-0.9457559197429373,51.023681035846,Stagnosols,100,Ashford Stream,1580.0,East Hampshire,2,575400.0,0
GU32 2EA,GU32,GU32 2,474031,124215,-0.9460793081082213,51.01256020023662,Luvisols,90,Ashford Stream,680.0,East Hampshire,1,513600.0,0
GU32 2EB,GU32,GU32 2,474162,124116,-0.94423247601756,51.01165326995967,Luvisols,80,Ashford Stream,560.0,East Hampshire,1,524600.0,0
GU32 2ED,GU32,GU32 2,474249,124042,-0.9430076799279613,51.01097675117616,Luvisols,80,Ashford Stream,480.0,East Hampshire,1,571700.0,0
GU32 2EF,GU32,GU32 2,473985,123986,-0.946781535024386,51.010507240685826,Luvisols,80,Ashford Stream,490.0,East Hampshire,1,523900.0,0
GU32 2EP,GU32,GU32 2,474400,123600,-0.9409461590883776,51.00698338467114,Luvisols,70,Ashford Stream,170.0,East Hampshire,1,559500.0,0
GU32 2EQ,GU32,GU32 2,474073,124016,-0.9455212814432764,51.01076565233791,Luvisols,80,Ashford Stream,480.0,East Hampshire,1,613600.0,0
GU32 2EX,GU32,GU32 2,474194,123870,-0.9438266402265166,51.00943743895274,Luvisols,70,Ashford Stream,310.0,East Hampshire,1,576200.0,0
GU32 2HA,GU32,GU32 2,474238,123938,-0.943185694816281,51.010043137228244,Luvisols,70,Ashford Stream,380.0,East Hampshire,1,430600.0,0
GU32 2HD,GU32,GU32 2,474715,123732,-0.9364301305615979,51.00812938749578,Luvisols,70,Ashford Stream,510.0,East Hampshire,1,566700.0,0
GU32 2HP,GU32,GU32 2,474478,124138,-0.9397243659716018,51.011810292923926,Luvisols,80,Ashford Stream,630.0,East Hampshire,1,620400.0,0
GU32 2HR,GU32,GU32 2,474487,124211,-0.9395811338370996,51.01246544855177,Luvisols,80,Ashford Stream,700.0,East Hampshire,1,598500.0,0
GU32 2HW,GU32,GU32 2,474511,123994,-0.9392835789806911,51.010511367516294,Luvisols,80,Ashford Stream,520.0,East Hampshire,1,604400.0,0
GU32 2JD,GU32,GU32 2,474865,124393,-0.9341563293611782,51.01405274166983,Luvisols,80,Ashford Stream,1050.0,East Hampshire,2,510200.0,0
GU32 2JE,GU32,GU32 2,474868,124325,-0.9341275838909754,51.01344098694328,Luvisols,80,Ashford Stream,1100.0,East Hampshire,1,601800.0,0
GU32 2JG,GU32,GU32 2,474873,124151,-0.934092177094715,51.011875962169235,Luvisols,70,Tilmore Brook,1070.0,East Hampshire,1,500800.0,0
GU32 2JH,GU32,GU32 2,474607,124242,-0.9378645118838242,51.012728628522446,Luvisols,80,Ashford Stream,780.0,East Hampshire,1,579600.0,0
GU32 2JL,GU32,GU32 2,474417,123830,-0.9406568077122768,51.00904904684523,Luvisols,80,Ashford Stream,330.0,East Hampshire,1,550100.0,0
GU32 2JQ,GU32,GU32 2,474758,124205,-0.9357200407675458,51.01237639520323,Luvisols,80,Tilmore Brook,1200.0,East Hampshire,1,446100.0,0
GU32 2LF,GU32,GU32 2,474400,123900,-0.9408847458927768,51.00968059062688,Luvisols,80,Ashford Stream,380.0,East Hampshire,1,543300.0,0
GU32 2YS,GU32,GU32 2,474600,124100,-0.937993430843749,51.011452859737524,Luvisols,80,Ashford Stream,650.0,East Hampshire,1,610800.0,0
GU32 3AA,GU32,GU32 3,474569,123277,-0.9386040921323908,51.004057543740856,Luvisols,60,River Meon,440.0,East Hampshire,1,436200.0,0
GU32 3AE,GU32,GU32 3,474542,123279,-0.9389884203104181,51.00407901891152,Luvisols,60,River Meon,420.0,East Hampshire,1,441500.0,0
GU32 3AL,GU32,GU32 3,473684,123096,-0.9512516829808705,51.00254408185595,Stagnosols,70,River Meon,560.0,East Hampshire,1,439400.0,0
GU32 3AT,GU32,GU32 3,474085,123461,-0.9454633939046772,51.00577427081753,Luvisols,70,River Meon,180.0,East Hampshire,2,453900.0,0
GU32 3AX,GU32,GU32 3,473882,123423,-0.9483638944084474,51.00545869168994,Luvisols,70,River Meon,780.0,East Hampshire,2,451900.0,0
GU32 3BB,GU32,GU32 3,473874,123586,-0.9484447671860055,51.00692520352003,Luvisols,70,River Meon,360.0,East Hampshire,2,294900.0,0
GU32 3BE,GU32,GU32 3,473903,123676,-0.9480132034155014,51.007730647945785,Luvisols,70,River Meon,350.0,East Hampshire,3,209300.0,0
GU32 3BG,GU32,GU32 3,473825,123461,-0.9491684291717757,51.00580764544778,Luvisols,70,River Meon,740.0,East Hampshire,2,391800.0,0
GU32 3BU,GU32,GU32 3,473905,123843,-0.947950742765113,51.00923183939568,Luvisols,70,River Meon,430.0,East Hampshire,1,435800.0,0
GU32 3BW,GU32,GU32 3,474088,123691,-0.9453737619069079,51.00784174646903,Luvisols,70,River Meon,190.0,East Hampshire,4,194200.0,0
GU32 3BX,GU32,GU32 3,473845,123808,-0.948812926176394,51.00892485904299,Luvisols,70,River Meon,460.0,East Hampshire,3,371100.0,0
GU32 3BZ,GU32,GU32 3,474192,123727,-0.9438843351361879,51.0081520272468,Luvisols,70,River Meon,170.0,East Hampshire,3,445500.0,0
GU32 3DA,GU32,GU32 3,474220,123720,-0.9434867410486828,51.008085485677526,Luvisols,70,River Meon,160.0,East Hampshire,1,412000.0,0
GU32 3DB,GU32,GU32 3,474221,123709,-0.9434747365811836,51.00798645920321,Luvisols,70,River Meon,150.0,East Hampshire,1,466600.0,0
GU32 3DE,GU32,GU32 3,474278,123721,-0.9426599892279933,51.00808700101171,Luvisols,70,River Meon,170.0,East Hampshire,1,473100.0,0
GU32 3DF,GU32,GU32 3,474096,123406,-0.9453178537845209,51.005278367525655,Luvisols,70,River Meon,210.0,East Hampshire,2,436500.0,0
GU32 3DQ,GU32,GU32 3,474381,123649,-0.9412068904593468,51.00742638184051,Luvisols,70,River Meon,170.0,East Hampshire,1,388800.0,0
GU32 3DU,GU32,GU32 3,474595,123298,-0.9382292943115741,51.00424298253704,Luvisols,60,River Meon,450.0,East Hampshire,1,444800.0,0
GU32 3DX,GU32,GU32 3,474573,123451,-0.9385113983993445,51.00562140522262,Luvisols,70,River Meon,360.0,East Hampshire,1,421800.0,0
GU32 3DY,GU32,GU32 3,474608,123427,-0.9380175729665102,51.005401097469424,Luvisols,70,River Meon,400.0,East Hampshire,5,401500.0,0
GU32 3DZ,GU32,GU32 3,474558,123505,-0.9387140727355084,51.00610884352218,Luvisols,70,River Meon,330.0,East Hampshire,1,421300.0,0
GU32 3EH,GU32,GU32 3,474417,123435,-0.9407376820313795,51.005497725272754,Luvisols,70,River Meon,230.0,East Hampshire,1,453200.0,0
GU32 3EJ,GU32,GU32 3,474475,123535,-0.9398906923714866,51.00638929946762,Luvisols,70,River Meon,250.0,East Hampshire,2,447100.0,0
GU32 3EP,GU32,GU32 3,474856,123556,-0.9344570166429409,51.00652872533133,Luvisols,70,River Meon,630.0,East Hampshire,3,254600.0,0
GU32 3ER,GU32,GU32 3,474625,123513,-0.9377576675665482,51.006172094357474,Luvisols,70,River Meon,400.0,East Hampshire,1,448900.0,0
GU32 3ES,GU32,GU32 3,474650,123610,-0.9373814905988818,51.00704095141362,Luvisols,70,River Meon,420.0,East Hampshire,2,174600.0,0
GU32 3FD,GU32,GU32 3,474487,123320,-0.9397637459649005,51.004454750257466,Luvisols,60,River Meon,350.0,East Hampshire,1,463500.0,0
GU32 3FE,GU32,GU32 3,474465,123633,-0.9400131177508656,51.00727167933942,Luvisols,70,River Meon,250.0,East Hampshire,1,421200.0,0
GU32 3FR,GU32,GU32 3,474859,123614,-0.9344023202142598,51.00704979438049,Luvisols,70,River Meon,630.0,East Hampshire,1,473900.0,0
GU32 3HJ,GU32,GU32 3,474639,123293,-0.9376033377532198,51.00419233078794,Luvisols,60,River Meon,490.0,East Hampshire,2,21900.0,0
GU32 3HT,GU32,GU32 3,474781,123129,-0.9356136307243523,51.00269944650323,Luvisols,60,River Meon,630.0,East Hampshire,2,439100.0,0
GU32 3HU,GU32,GU32 3,474703,123149,-0.9367209539429744,51.00288937814707,Luvisols,60,River Meon,640.0,East Hampshire,2,416900.0,0
GU32 3JA,GU32,GU32 3,474702,123313,-0.9367015031803543,51.00436397957901,Luvisols,60,River Meon,530.0,East Hampshire,2,416900.0,0
GU32 3JD,GU32,GU32 3,474564,123303,-0.9386700069969237,51.00429194868303,Luvisols,60,River Meon,420.0,East Hampshire,1,462500.0,0
GU32 3JG,GU32,GU32 3,474775,123326,-0.935658604962881,51.00447138887511,Luvisols,60,River Meon,590.0,East Hampshire,2,429800.0,0
GU32 3JJ,GU32,GU32 3,474769,123266,-0.9357564437652595,51.00393272687042,Luvisols,60,River Meon,620.0,East Hampshire,2,457900.0,0
GU32 3JP,GU32,GU32 3,474837,123214,-0.9347981818431462,51.003456383323694,Luvisols,60,River Meon,730.0,East Hampshire,2,472200.0,0
GU32 3JY,GU32,GU32 3,474595,123107,-0.9382684855948349,51.002525761428736,Luvisols,60,River Meon,590.0,East Hampshire,2,546100.0,0
GU32 3LE,GU32,GU32 3,474246,123135,-0.9432357075627287,51.00282257731958,Stagnosols,60,River Meon,710.0,East Hampshire,2,473500.0,0
GU32 3LF,GU32,GU32 3,473996,123043,-0.9468167373918648,51.00202759151208,Luvisols,70,River Meon,110.0,East Hampshire,4,396000.0,0
GU32 3LG,GU32,GU32 3,473913,122938,-0.9480207485942346,51.0010942188886,Stagnosols,70,River Meon,60.0,East Hampshire,6,454400.0,0
GU32 3LU,GU32,GU32 3,474460,122828,-0.940249251620491,51.000034818872834,Stagnosols,60,River Meon,340.0,East Hampshire,1,474200.0,0
GU32 3LY,GU32,GU32 3,474307,122826,-0.9424296575793051,51.00003658708771,Stagnosols,60,River Meon,420.0,East Hampshire,2,425500.0,0
